"","sample_id","lat","long"
"356","APCL16_365",10.86186314,124.72120667
"357","APCL16_366",10.86186314,124.72120667
"358","APCL16_367",10.86186314,124.72120667
"359","APCL16_368",10.86186314,124.72120667
"360","APCL16_369",10.86186314,124.72120667
"361","APCL16_370",10.86186314,124.72120667
"362","APCL16_371",10.86188126,124.7212677
"363","APCL16_372",10.86188316,124.72116089
"364","APCL16_373",10.86188221,124.72112274
"365","APCL16_374",10.86189461,124.72117615
"366","APCL16_375",10.8618269,124.72106171
"367","APCL16_376",10.86160755,124.72132874
"368","APCL16_377",10.86160755,124.72132874
"369","APCL16_378",10.86165333,124.7212677
"370","APCL16_379",10.86165333,124.7212677
"371","APCL16_380",10.86165333,124.7212677
"372","APCL16_381",10.86165333,124.7212677
"373","APCL16_382",10.86165333,124.7212677
"374","APCL16_383",10.86165333,124.7212677
"375","APCL16_384",10.86165333,124.7212677
"376","APCL16_385",10.86162376,124.72130585
"377","APCL16_386",10.86162376,124.72130585
"378","APCL16_387",10.86156654,124.72133636
"379","APCL16_388",10.86164665,124.72138214
"380","APCL16_389",10.86164665,124.72138214
"381","APCL16_390",10.86164665,124.72138214
"382","APCL16_391",10.86164665,124.72138214
"383","APCL16_392",10.86164665,124.72138214
"384","APCL16_394",10.86158085,124.7213974
"385","APCL16_395",10.86158085,124.7213974
"386","APCL16_396",10.86158085,124.7213974
"387","APCL16_397",10.86158085,124.7213974
"388","APCL16_398",10.86158085,124.7213974
"389","APCL16_399",10.86158085,124.7213974
"390","APCL16_400",10.8615551,124.72132874
"391","APCL16_401",10.8615551,124.72132874
"392","APCL16_402",10.8615551,124.72132874
"393","APCL16_403",10.8615551,124.72132874
"394","APCL16_404",10.8615551,124.72132874
"395","APCL16_405",10.8615551,124.72132874
"396","APCL16_406",10.8615551,124.72132874
"397","APCL16_407",10.8615551,124.72132874
"398","APCL16_408",10.8615551,124.72132874
"399","APCL16_409",10.8615551,124.72132874
"400","APCL16_410",10.86150265,124.72142029
"401","APCL16_411",10.86150265,124.72142029
"402","APCL16_412",10.86150265,124.72142029
"403","APCL16_413",10.86150265,124.72142029
"404","APCL16_414",10.86150265,124.72142029
"405","APCL16_415",10.86150265,124.72142029
"406","APCL16_416",10.86150265,124.72142029
"407","APCL16_417",10.86150265,124.72142029
"408","APCL16_418",10.86150265,124.72142029
"409","APCL16_419",10.86140442,124.72145844
"410","APCL16_420",10.86140442,124.72148132
"411","APCL16_421",10.86139202,124.72146606
"412","APCL16_422",10.86139202,124.72146606
"413","APCL16_423",10.86139202,124.72146606
"414","APCL16_424",10.86124325,124.72143555
"415","APCL16_425",10.86124325,124.72143555
"416","APCL16_426",10.86124325,124.72143555
"417","APCL16_427",10.86124325,124.72143555
"418","APCL16_428",10.86096287,124.72161102
"419","APCL16_429",10.86096287,124.72161102
"420","APCL16_430",10.86089516,124.72167206
"421","APCL16_431",10.86089516,124.72167206
"422","APCL16_432",10.86092281,124.72168732
"423","APCL16_433",10.86092281,124.72168732
"424","APCL16_434",10.86092281,124.72168732
"425","APCL16_435",10.86092281,124.72168732
"426","APCL16_436",10.86092281,124.72168732
"427","APCL16_437",10.86092281,124.72168732
"428","APCL16_438",10.86001015,124.72231293
"429","APCL16_439",10.86001015,124.72231293
"430","APCL16_440",10.86001015,124.72231293
"431","APCL16_441",10.86001015,124.72231293
"432","APCL16_442",10.85995865,124.72245026
"433","APCL16_443",10.85991096,124.72267914
"434","APCL16_444",10.85976028,124.72273254
"435","APCL16_445",10.85976028,124.72273254
"436","APCL16_446",10.85958862,124.72286224
"437","APCL16_447",10.85679722,124.72523499
"438","APCL16_448",10.85679722,124.72523499
"439","APCL16_449",10.85679722,124.72523499
"440","APCL16_450",10.85679722,124.72523499
"441","APCL16_451",10.85679722,124.72523499
"442","APCL16_452",10.85673332,124.72522736
"443","APCL16_453",10.85699272,124.7253418
"444","APCL16_454",10.85715961,124.72516632
"445","APCL16_455",10.8572216,124.72502136
"446","APCL16_456",10.8572216,124.72502136
"447","APCL16_457",10.8572216,124.72502136
"448","APCL16_458",10.85710239,124.72502136
"449","APCL16_459",10.85746574,124.72486115
"450","APCL16_460",10.85746574,124.72486115
"451","APCL16_461",10.85746574,124.72486115
"452","APCL16_462",10.85725975,124.72481537
"453","APCL16_463",10.85725975,124.72481537
"454","APCL16_464",10.85721111,124.72483826
"455","APCL16_465",10.85713005,124.72490692
"456","APCL16_466",10.85713005,124.72490692
"457","APCL16_467",10.85713005,124.72490692
"458","APCL16_468",10.85745239,124.72467041
"459","APCL16_469",10.85745239,124.72467041
"460","APCL16_470",10.85745239,124.72467041
"461","APCL16_471",10.85751057,124.72444153
"462","APCL16_472",10.85751057,124.72444153
"463","APCL16_473",10.85751057,124.72444153
"464","APCL16_474",10.85772038,124.72460175
"465","APCL16_475",10.85772038,124.72460175
"466","APCL16_476",10.85772038,124.72460175
"467","APCL16_477",10.85772038,124.72460175
"468","APCL16_478",10.8699255,124.71586609
"469","APCL16_479",10.8699255,124.71586609
"470","APCL16_480",10.85782337,124.72458649
"471","APCL16_481",10.85782337,124.72458649
"472","APCL16_482",10.85782337,124.72458649
"473","APCL16_483",10.85782337,124.72458649
"474","APCL16_485",10.85782337,124.72458649
"475","APCL16_486",10.85782337,124.72458649
"476","APCL16_487",10.85782337,124.72458649
"477","APCL16_488",10.85782337,124.72458649
"478","APCL16_489",10.85782337,124.72458649
"479","APCL16_490",10.85782337,124.72458649
"480","APCL16_491",10.85782337,124.72458649
"481","APCL16_492",10.85782337,124.72458649
"482","APCL16_493",10.85782337,124.72458649
"483","APCL16_494",10.85782337,124.72458649
"484","APCL16_495",10.85782337,124.72458649
"485","APCL16_496",10.85780239,124.72458649
"486","APCL16_497",10.85780239,124.72458649
"487","APCL16_498",10.85770035,124.72452545
"488","APCL16_499",10.85777855,124.72451019
"489","APCL16_500",10.85777855,124.72451019
"490","APCL16_501",10.85770035,124.72452545
"491","APCL16_502",10.85777855,124.72451019
"492","APCL16_503",10.85801315,124.72438812
"493","APCL16_504",10.85803413,124.7243042
"494","APCL16_505",10.85803413,124.7243042
"495","APCL16_506",10.85803413,124.7243042
"496","APCL16_507",10.85821724,124.72429657
"497","APCL16_508",10.85834026,124.72425079
"498","APCL16_509",10.8713789,124.71445465
"499","APCL16_510",10.87137222,124.71448517
"500","APCL16_511",10.870965,124.71442413
"501","APCL16_512",10.87085152,124.71446228
"502","APCL16_513",10.87085152,124.71446228
"503","APCL16_514",10.87085152,124.71446228
"504","APCL16_515",10.87085152,124.71446228
"505","APCL16_516",10.87080479,124.71447754
"506","APCL16_517",10.87068939,124.71459198
"507","APCL16_518",10.87068939,124.71459198
"508","APCL16_519",10.87055683,124.71469879
"509","APCL16_520",10.87055683,124.71469879
"510","APCL16_521",10.87057781,124.71466827
"511","APCL16_522",10.87042236,124.71478271
"512","APCL16_523",10.87042236,124.71478271
"513","APCL16_524",10.870327,124.71495819
"514","APCL16_525",10.870327,124.71495819
"515","APCL16_526",10.87023926,124.71509552
"516","APCL16_527",10.87023926,124.71509552
"517","APCL16_528",10.87022972,124.71514893
"518","APCL16_529",10.86977005,124.71575928
"519","APCL16_530",10.86977005,124.71575928
"520","APCL16_531",10.86977768,124.71579742
"521","APCL16_532",10.8697691,124.71591949
"522","APCL16_533",10.8699255,124.71586609
"523","APCL16_534",10.8699255,124.71586609
"524","APCL16_535",10.8699255,124.71586609
"525","APCL16_536",10.8699255,124.71586609
"526","APCL16_537",10.8699255,124.71586609
"527","APCL16_538",10.8699255,124.71586609
"528","APCL16_539",10.8699255,124.71586609
"529","APCL16_540",10.8699255,124.71586609
"530","APCL16_541",10.86981773,124.71587372
"531","APCL16_543",10.86981773,124.71587372
"532","APCL16_544",10.86985111,124.71588898
"533","APCL16_545",10.86985111,124.71588898
"534","APCL16_547",10.86992168,124.71593475
"535","APCL16_548",10.86992168,124.71593475
"536","APCL16_549",10.86975861,124.71590424
"537","APCL16_550",10.86975861,124.71590424
"538","APCL16_551",10.86972427,124.71595001
"539","APCL16_552",10.86972427,124.71595001
"540","APCL16_553",10.86972427,124.71595001
"541","APCL16_554",10.86972427,124.71595001
"542","APCL16_555",10.86965847,124.71589661
"543","APCL16_556",10.86964703,124.71591187
"544","APCL16_557",10.86963463,124.71593475
"545","APCL16_558",10.86963463,124.71593475
"546","APCL16_559",10.86963177,124.71603394
"547","APCL16_560",10.87309074,124.71161652
"548","APCL16_561",10.87309074,124.71161652
"549","APCL16_562",10.87309074,124.71161652
"550","APCL16_563",10.87294579,124.71152496
"551","APCL16_564",10.8729887,124.711586
"552","APCL16_565",10.87293243,124.71170044
"553","APCL16_566",10.87277031,124.71180725
"554","APCL16_567",10.87277031,124.71180725
"555","APCL16_568",10.87277031,124.71180725
"556","APCL16_569",10.87277031,124.71180725
"557","APCL16_570",10.8727684,124.7118454
"558","APCL16_571",10.87282467,124.71195984
"559","APCL16_572",10.87282467,124.71195984
"560","APCL16_573",10.87282467,124.71195984
"561","APCL16_574",10.87282467,124.71195984
"562","APCL16_575",10.87284184,124.71212769
"563","APCL16_576",10.87285614,124.71212769
"564","APCL16_577",10.86955166,124.71608734
"565","APCL16_578",10.86955166,124.71608734
"566","APCL16_579",10.86955166,124.71608734
"567","APCL16_580",10.86946678,124.71607971
"568","APCL16_581",10.86946678,124.71607971
"569","APCL16_582",10.8694582,124.71614838
"570","APCL16_583",10.8694582,124.71614838
"571","APCL16_584",10.86928654,124.71633911
"572","APCL16_585",10.8693409,124.71635437
"573","APCL16_586",10.8693409,124.71635437
"574","APCL16_587",10.86926174,124.71631622
"575","APCL16_588",10.86919975,124.71638489
"576","APCL16_589",10.86919975,124.71638489
"577","APCL16_590",10.86919975,124.71638489
"578","APCL16_591",10.86919975,124.71638489
"579","APCL16_592",10.86914158,124.71632385
"580","APCL16_593",10.86914158,124.71632385
"581","APCL16_594",10.86914158,124.71632385
"582","APCL16_595",10.86914158,124.71632385
"583","APCL16_596",10.86914158,124.71632385
"584","APCL16_597",10.86910725,124.71633148
"585","APCL16_598",10.86912155,124.71636963
"586","APCL16_599",10.86912155,124.71636963
"587","APCL16_600",10.86903954,124.71633911
"588","APCL16_601",10.86903954,124.71633911
"589","APCL16_602",10.86903954,124.71633911
"590","APCL16_603",10.86903954,124.71633911
"591","APCL16_604",10.86903954,124.71633911
"592","APCL16_605",10.86903954,124.71633911
"593","APCL16_606",10.86903954,124.71633911
"594","APCL16_607",10.85561466,124.72618103
"595","APCL16_608",10.8555088,124.72615814
"596","APCL16_609",10.8555088,124.72615814
"597","APCL16_610",10.8555088,124.72615814
"598","APCL16_611",10.8555088,124.72615814
"599","APCL16_612",10.8555088,124.72615814
"600","APCL16_613",10.8555088,124.72615814
"601","APCL16_614",10.8555088,124.72615814
"602","APCL16_615",10.8555088,124.72615814
"603","APCL16_616",10.8555088,124.72615814
"604","APCL16_617",10.8555088,124.72615814
"605","APCL16_618",10.8555088,124.72615814
"606","APCL16_619",10.8555088,124.72615814
"607","APCL16_620",10.85535049,124.72624207
"608","APCL16_621",10.85535049,124.72624207
"609","APCL16_622",10.85535049,124.72624207
"610","APCL16_623",10.85535049,124.72624207
"611","APCL16_624",10.85535049,124.72624207
"612","APCL16_625",10.85535049,124.72624207
"613","APCL16_626",10.85535049,124.72624207
"614","APCL16_627",10.85528278,124.72625732
"615","APCL16_628",10.85528278,124.72625732
"616","APCL16_629",10.85528278,124.72625732
"617","APCL16_630",10.85528278,124.72625732
"618","APCL16_631",10.85528278,124.72625732
"619","APCL16_632",10.85528278,124.72625732
"620","APCL16_633",10.85528278,124.72625732
"621","APCL16_634",10.85528278,124.72625732
"622","APCL16_635",10.85528278,124.72625732
"623","APCL16_636",10.85528278,124.72625732
"624","APCL16_637",10.85528278,124.72625732
"625","APCL16_638",10.85528278,124.72625732
"626","APCL16_639",10.85528278,124.72625732
"627","APCL16_640",10.85528278,124.72625732
"628","APCL16_641",10.85528278,124.72625732
"629","APCL16_642",10.86088562,124.72200775
"630","APCL16_643",10.8608532,124.72200012
"631","APCL16_644",10.8608532,124.72200012
"632","APCL16_645",10.86086845,124.72200775
"633","APCL16_646",10.86091518,124.7219696
"634","APCL16_647",10.86091518,124.7219696
"635","APCL16_648",10.86091518,124.7219696
